StreetName,buldingNr,apartmentNr,postalCode,city,district
Zacisze,9A,,62-025,Siekierki Wielkie, 
Zacisze,11A,,62-025,Siekierki Wielkie, 
Chmielna,1,,62-025,Siekierki Wielkie, 
Tadeusza Staniewskiego,31,,62-020,Zalasewo, 
Głogowa,11,,62-020,Rabowice, 
Głogowa,12,,62-020,Rabowice, 
Bliska,30,,62-020,Rabowice, 
Malwowa,2,,62-020,Jasin, 
Batorowska,11,,62-081,Wysogotowo, 
Niedźwiedzia,25,,62-080,Sierosław, 
Leśna,7,,62-080,Sierosław, 
Stanisława Moniuszki,49,,62-006,Gruszczyn, 
Klematisowa,8,,62-006,Gruszczyn, 
Klematisowa,6,,62-006,Gruszczyn, 
Poznańska,51,,62-080,Lusowo, 
Poznańska,49,,62-080,Lusowo, 
Józefa Mańczaka,16,,62-080,Lusowo, 
Psarskie,20,,60-480,Poznań, 
Psarskie,8D,,60-480,Poznań, 
Psarskie,20A,,60-480,Poznań, 
Psarskie,20B,,60-480,Poznań, 
Psarskie,20C,,60-480,Poznań, 
Psarskie,20D,,60-480,Poznań, 
Psarskie,24A,,60-480,Poznań, 
Psarskie,8C,,60-480,Poznań, 
Cynamonowa,12,,61-680,Poznań, 
Cynamonowa,10,,61-680,Poznań, 
Cynamonowa,4,,61-680,Poznań, 
Skotarska,24,,61-631,Poznań, 
Skotarska,24A,,61-631,Poznań, 
Skotarska,24B,,61-631,Poznań, 
Skotarska,24C,,61-631,Poznań, 
Skotarska,24D,,61-631,Poznań, 
Skotarska,24E,,61-631,Poznań, 
Słowiańska,72,,61-664,Poznań, 
Słowiańska,60,,61-664,Poznań, 
Słowiańska,72A,,61-664,Poznań, 
Marii Wicherkiewicz,37,,60-465,Poznań, 
Marii Wicherkiewicz,37A,,60-465,Poznań, 
Marii Wicherkiewicz,9B,,60-465,Poznań, 
Jana Koźmiana,11,,60-465,Poznań, 
Jana Koźmiana,3,,60-465,Poznań, 
Straży Ludowej,44,,60-465,Poznań, 
Straży Ludowej,6/8,,60-465,Poznań, 
Strzelińska,3A,,60-169,Poznań, 
Strzelińska,3B,,60-169,Poznań, 
Strzelińska,5B,,60-169,Poznań, 
Strzelińska,7A,,60-169,Poznań, 
Strzelińska,7B,,60-169,Poznań, 
Tczewska,17,,60-454,Poznań, 
Tczewska,15,,60-454,Poznań, 
Tczewska,7,,60-454,Poznań, 
Elbląska,3E,,60-454,Poznań, 
Elbląska,3B,,60-454,Poznań, 
Tczewska,2,,60-454,Poznań, 
Elbląska,3D,,60-454,Poznań, 
Elbląska,3G,,60-454,Poznań, 
Elbląska,7B,,60-454,Poznań, 
Lubowska,51B,,60-454,Poznań, 
Tczewska,2a,,60-454,Poznań, 
Planetarna,15/1,,62-020,Zalasewo, 
Narcyzowa,6,,63-004,Tulce, 
Plac Bernardyński,4,,61-844,Poznań, 
Wierzbowa,132B,,62-081,Wysogotowo, 
Wiktora Pniewskiego,6,,62-080,Lusowo, 
Kasztanowa,1,,62-081,Chyby, 
Kasztanowa,5,,62-081,Chyby, 
Chmielna,19,,62-002,Suchy Las, 
Średzka,49,,62-020,Zalasewo, 
Piękna,27,,62-020,Gortatowo, 
Świerkowa,52/14,,62-020,Rabowice, 
Głogowska,92,,60-262,Poznań, 
Lawendowa,5,,62-025,Siekierki Wielkie, 
Gdyńska,95A,,62-004,Czerwonak, 
Boczna,7,,62-069,Dąbrówka, 
Boczna,5,,62-069,Dąbrówka, 
Boczna,1,,62-069,Dąbrówka, 
Boczna,3,,62-069,Dąbrówka, 
Miła,5,,62-030,Luboń, 
Trzcianecka,2,,60-434,Poznań, 
Trzcianecka,6,,60-434,Poznań, 
Trzcianecka,16A,,60-434,Poznań, 
Trzcianecka,2A,,60-434,Poznań, 
Trzcianecka,2B,,60-434,Poznań, 
Trzcianecka,2C,,60-434,Poznań, 
Stary Rynek,17,,61-772,Poznań, 
Stary Rynek,16,,61-772,Poznań, 
Stary Rynek,14,,61-772,Poznań, 
Stary Rynek,13,,61-772,Poznań, 
Stary Rynek,12,,61-772,Poznań, 
Stary Rynek,11,,61-772,Poznań, 
Wolnica,7/8a,,61-764,Poznań, 
Wolnica,7/8b,,61-764,Poznań, 
Wolnica,7/8c,,61-764,Poznań, 
Wolnica,7/8d,,61-764,Poznań, 
Wolnica,7/8e,,61-764,Poznań, 
Główna,23A,,62-007,Biskupice, 
Grecka,6,,62-070,Zakrzewo, 
Tarninowa,9,,62-069,Dąbrowa, 
Tarninowa,8,,62-069,Dąbrowa, 
Tarninowa,6,,62-069,Dąbrowa, 
Dębowa,9,,63-004,Tulce, 
Dębowa,44,,63-004,Tulce, 
Sportowa,5,,62-002,Suchy Las, 
Bursztynowa,16,,62-025,Siekierki Wielkie, 
Szkolna,24A,,62-004,Kicin, 
Sadownicza,12,,62-020,Rabowice, 
Jałowcowa,24,,62-006,Gruszczyn, 
28 Czerwca 1956 roku,153,,61-505,Poznań, 
Grunwaldzka,186,,60-307,Poznań, 
Malinowa,30A,,62-069,Palędzie, 
Arnikowa,8,,62-070,Gołuski, 
Małego Księcia,8,,62-070,Dopiewiec, 
Czarna Droga,37A,,62-064,Plewiska, 
Romualda Traugutta,8A,,62-030,Luboń, 
Piękna,22,,62-020,Gortatowo, 
Ukośna,3,,62-020,Zalasewo, 
Planetarna,20,,62-020,Zalasewo, 
Cmentarna,46,,62-020,Jasin, 
Władysława Węgorka,20,,60-318,Poznań, 
Ożarowska,42,,61-332,Poznań, 
Ożarowska,8D,,61-332,Poznań, 
Gubińska,17,,60-163,Poznań, 
Gubińska,30,,60-163,Poznań, 
Gubińska,15,,60-163,Poznań, 
Bełchatowska,24,,60-161,Poznań, 
Bełchatowska,17A,,60-161,Poznań, 
Bełchatowska,17B,,60-161,Poznań, 
Bełchatowska,17C,,60-161,Poznań, 
Bełchatowska,25A,,60-161,Poznań, 
Bułgarska,65B,,60-320,Poznań, 
Bułgarska,65C,,60-320,Poznań, 
Bułgarska,65D,,60-320,Poznań, 
,7i,,61-616,Poznań, 
,7h,,61-616,Poznań, 
,7g,,61-616,Poznań, 
,7f,,61-616,Poznań, 
,7e,,61-616,Poznań, 
,7d,,61-616,Poznań, 
,7c,,61-616,Poznań, 
,7b,,61-616,Poznań, 
,7a,,61-616,Poznań, 
Alzacka,22,,61-616,Poznań, 
Burgundzka,11,,61-616,Poznań, 
Burgundzka,14,,61-616,Poznań, 
Burgundzka,15,,61-616,Poznań, 
Burgundzka,21,,61-616,Poznań, 
Burgundzka,22,,61-616,Poznań, 
Bosa,21A,,60-125,Poznań, 
Bosa,12A,,60-125,Poznań, 
Daleka,12A,,60-124,Poznań, 
Daleka,15A,,60-124,Poznań, 
Daleka,5a,,60-124,Poznań, 
Garaszewo,40A,,61-323,Poznań, 
Garaszewo,42A,,61-323,Poznań, 
Garaszewo,44G,,61-323,Poznań, 
Garaszewo,8F,,61-316,Poznań, 
Osiedle Macieja Mielżyńskiego,92,,62-020,Swarzędz, 
Planetarna,15/3,,62-020,Zalasewo, 
Rolna,14,,62-080,Tarnowo Podgórne, 
Wilka,9,,62-080,Sierosław, 
Tenisowa,58,,62-080,Sierosław, 
Miodowa,33,,62-064,Plewiska, 
Boczna,4A,,62-052,Komorniki, 
Boczna,4,,62-052,Komorniki, 
Kwiatowa,5,,62-052,Głuchowo, 
Kwiatowa,4,,62-052,Głuchowo, 
Kwiatowa,3,,62-052,Głuchowo, 
Kwiatowa,2,,62-052,Głuchowo, 
Kwiatowa,1,,62-052,Głuchowo, 
Wschodnia,7,,62-004,Czerwonak, 
Wschodnia,9,,62-004,Czerwonak, 
Bazyliowa,1,,62-025,Siekierki Wielkie, 
Bazyliowa,3,,62-025,Siekierki Wielkie, 
Grabowa,5DA,,62-025,Siekierki Wielkie, 
Tenisowa,57,,62-080,Sierosław, 
Zygmunta Plucińskiego,40,,62-080,Lusowo, 
Szkolna,90,,62-070,Konarzewo, 
Szkolna,92,,62-070,Konarzewo, 
Mieczysława Niedziałkowskiego,18,,61-578,Poznań, 
Hetmańska,84,,60-219,Poznań, 
Hetmańska,40a,,60-252,Poznań, 
Hetmańska,84A,,60-219,Poznań, 
Hetmańska,84B,,60-219,Poznań, 
Hetmańska,84C,,60-219,Poznań, 
Komornicka,2,,62-052,Głuchowo, 
Tęczowa,4,,62-052,Głuchowo, 
Krzysztofa Kolumba,2,,62-052,Głuchowo, 
Krzysztofa Kolumba,2,,62-052,Głuchowo, 
Krzysztofa Kolumba,3,,62-052,Komorniki, 
Komornicka,1,,62-052,Głuchowo, 
Tęczowa,10,,62-052,Głuchowo, 
Różana,5/2,,61-577,Poznań, 
Towarowa,18,,62-052,Komorniki, 
Towarowa,20,,62-052,Komorniki, 
Przemysłowa,26,,62-052,Komorniki, 
Rzemieślnicza,2,,62-064,Plewiska, 
Rzeczna,12A,,62-070,Zakrzewo, 
Rzeczna,10A,,62-070,Zakrzewo, 
Ogrodowa,51,,60-185,Skórzewo, 
Poziomkowa,18A,,62-069,Palędzie, 
Cyrkoniowa,7,,62-069,Palędzie, 
Cyrkoniowa,5,,62-069,Palędzie, 
Cyrkoniowa,3,,62-069,Palędzie, 
Cyrkoniowa,1,,62-069,Palędzie, 
Poznańska,22E,,62-080,Tarnowo Podgórne, 
Poznańska,22D,,62-080,Tarnowo Podgórne, 
Mieczykowa,18,,62-080,Tarnowo Podgórne, 
Czereśniowa,7,,62-080,Tarnowo Podgórne, 
Polna,40,,62-080,Lusowo, 
Kameliowa,9,,62-081,Chyby, 
Kolejowa,191,,62-052,Komorniki, 
Fabianowska,188,,62-052,Komorniki, 
Kolejowa,187,,62-052,Komorniki, 
Kolejowa,185,,62-052,Komorniki, 
Kolejowa,179,,62-052,Komorniki, 
Kolejowa,171,,62-052,Komorniki, 
Kolejowa,175A,,62-052,Komorniki, 
Kolejowa,167,,62-052,Komorniki, 
Mogileńska,4,,61-052,Poznań, 
Mołdawska,4/6,,61-614,Poznań, 
Murawa,104,,61-699,Poznań, 
Naramowicka,348B,,61-601,Poznań, 
Naramowicka,348C,,61-601,Poznań, 
Naramowicka,348D,,61-601,Poznań, 
Naramowicka,348E,,61-601,Poznań, 
Naramowicka,348A,,61-601,Poznań, 
Nagietkowa,2,,62-004,Kicin, 
Lubczykowa,9,,62-025,Siekierki Wielkie, 
Lubczykowa,7,,62-025,Siekierki Wielkie, 
Lubczykowa,5,,62-025,Siekierki Wielkie, 
Lubczykowa,3,,62-025,Siekierki Wielkie, 
Lilakowa,4,,62-070,Dopiewiec, 
Lilakowa,3,,62-070,Dopiewiec, 
Porzeczkowa,3,,62-069,Dąbrowa, 
Marcowa,8,,62-070,Dopiewo, 
Dzikiej Róży,1A,,62-069,Dąbrowa, 
Szamotulska,51A,,62-081,Chyby, 
Pszenna,7D,,62-081,Wysogotowo, 
Pszenna,7A,,62-081,Wysogotowo, 
Radosna,25D,,62-020,Zalasewo, 
Radosna,25C,,62-020,Zalasewo, 
Radosna,25B,,62-020,Zalasewo, 
Radosna,25A,,62-020,Zalasewo, 
Radosna,23B,,62-020,Zalasewo, 
Radosna,23A,,62-020,Zalasewo, 
Radosna,21B,,62-020,Zalasewo, 
Radosna,21A,,62-020,Zalasewo, 
Radosna,19B,,62-020,Zalasewo, 
Radosna,19A,,62-020,Zalasewo, 
Owocowa,28,,62-020,Łowęcin, 
Leśna,6,,62-006,Kobylnica, 
Grabowa,8A,,62-002,Suchy Las, 
Rycerska,23,,60-344,Poznań, 
Rycerska,25,,60-344,Poznań, 
Rycerska,27,,60-344,Poznań, 
Kaspra Drużbickiego,2,,61-693,Poznań, 
Rycerska,19,,60-343,Poznań, 
Rycerska,21,,60-344,Poznań, 
Rycerska,17,,60-343,Poznań, 
Rycerska,29,,60-344,Poznań, 
Rycerska,31,,60-345,Poznań, 
Rycerska,33,,60-345,Poznań, 
Kamiennogórska,5A,,60-179,Poznań, 
Kamiennogórska,5B,,60-179,Poznań, 
Kamiennogórska,5C,,60-179,Poznań, 
Kamiennogórska,5D,,60-179,Poznań, 
Kamiennogórska,5E,,60-179,Poznań, 
Łady,6,,60-602,Poznań, 
Łady,8,,60-602,Poznań, 
Łady,10,,60-602,Poznań, 
Łady,12,,60-602,Poznań, 
Łady,14,,60-602,Poznań, 
Macieja Palacza,131B,,60-279,Poznań, 
Macieja Palacza,20A,,60-241,Poznań, 
Macieja Palacza,35/39,,60-242,Poznań, 
Nad Różanym Potokiem,6,,61-680,Poznań, 
Nad Różanym Potokiem,8,,61-680,Poznań, 
Nad Różanym Potokiem,2b,,61-680,Poznań, 
Nad Różanym Potokiem,2C,,61-680,Poznań, 
Nad Różanym Potokiem,2d,,61-680,Poznań, 
Sucha,9A,,62-004,Kicin, 
Planetarna,32,,62-070,Zakrzewo, 
Werbenowa,6,,60-185,Skórzewo, 
Przyjazna,17,,60-185,Skórzewo, 
Maratońska,24A,,60-185,Skórzewo, 
Dębowa,45B,,60-185,Skórzewo, 
Rumcajsa,1,,62-070,Dopiewiec, 
Wierzbowa,53,,62-080,Lusowo, 
Słoneczna,9,,62-080,Lusowo, 
Wiosenna,85,,62-081,Baranowo, 
Obornicka,305,,60-689,Poznań, 
Obornicka,270b,,60-693,Poznań, 
Obornicka,295B,,60-691,Poznań, 
Bogumiła Krygowskiego,10,,61-680,Poznań, 
Jana Kochanowskiego,1/LHU 3,,62-030,Luboń, 
Gęsia,5,,60-106,Poznań, 
Jacka Rychlewskiego,2,,61-131,Poznań, 
Jacka Rychlewskiego,2,,61-131,Poznań, 
Paczkowska,1,,60-171,Poznań, 
Paczkowska,43A,,60-171,Poznań, 
Paczkowska,9A,,60-171,Poznań, 
Paczkowska,9B,,60-171,Poznań, 
Paczkowska,9C,,60-171,Poznań, 
Konfederacka,2,,60-281,Poznań, 
Przedwiośnia,8,,61-680,Poznań, 
Przedwiośnia,10,,61-680,Poznań, 
Przedwiośnia,12,,61-680,Poznań, 
Bojerowa,16,,60-480,Poznań, 
Bojerowa,14,,60-480,Poznań, 
Szalupowa,6,,60-480,Poznań, 
Szalupowa,5,,60-480,Poznań, 
Cumownicza,4,,60-480,Poznań, 
Cumownicza,6,,60-480,Poznań, 
Cumownicza,13,,60-480,Poznań, 
Burtowa,4,,60-480,Poznań, 
Burtowa,8,,60-480,Poznań, 
Portowa,7,,60-480,Poznań, 
Portowa,5,,60-480,Poznań, 
Łozowa,90/94,,61-443,Poznań, 
Osiedle Piastowskie,78A,,61-156,Poznań, 
Osiedle Piastowskie,77A,,61-156,Poznań, 
Osiedle Piastowskie,76A,,61-156,Poznań, 
Osiedle Piastowskie,75B,,61-156,Poznań, 
Osiedle Piastowskie,74B,,61-156,Poznań, 
Pokrzywno,26B,,61-315,Poznań, 
Pelplińska,4,,60-446,Poznań, 
Pelplińska,5A,,60-446,Poznań, 
Pokrzywno,26A,,61-315,Poznań, 
Pokrzywno,27A,,61-315,Poznań, 
Pokrzywno,28D,,61-315,Poznań, 
Pokrzywno,28G,,61-315,Poznań, 
Pokrzywno,40B,,61-315,Poznań, 
Ropczycka,30A,,61-316,Poznań, 
Rudzka,17B,,61-323,Poznań, 
Rudzka,17A,,61-323,Poznań, 
Przeskok,1,,61-315,Poznań, 
Przeskok,5A,,61-315,Poznań, 
Przeskok,5B,,61-315,Poznań, 
Przeskok,6B,,61-315,Poznań, 
Przeskok,7A,,61-315,Poznań, 
Poprzeczna,4A,,61-315,Poznań, 
Poprzeczna,5B,,61-315,Poznań, 
Poprzeczna,7A,,61-315,Poznań, 
Poprzeczna,8A,,61-315,Poznań, 
Poprzeczna,9A,,61-315,Poznań, 
Rezedowa,10,,60-184,Poznań, 
Rezedowa,12,,60-184,Poznań, 
Rezedowa,14,,60-184,Poznań, 
Rezedowa,16,,60-184,Poznań, 
Rezedowa,23/25,,60-184,Poznań, 
Bratumiły,1B,,61-608,Poznań, 
Bratumiły,1A,,61-608,Poznań, 
Romana Maya,93/95,,61-357,Poznań, 
Jana Umińskiego,9G,,61-517,Poznań, 
Rubież,44,,61-612,Poznań, 
Rubież,29B,,61-612,Poznań, 
Rubież,6-8,,61-612,Poznań, 
Jana Umińskiego,10F,,61-517,Poznań, 
Jana Umińskiego,10E,,61-517,Poznań, 
Jana Umińskiego,10D,,61-517,Poznań, 
Jana Umińskiego,10C,,61-517,Poznań, 
Jana Umińskiego,10B,,61-517,Poznań, 
Policka,15,,60-183,Poznań, 
Policka,13,,60-183,Poznań, 
Sławińska,37B,,60-183,Poznań, 
Jana Umińskiego,10,,61-517,Poznań, 
Jana Umińskiego,10A,,61-517,Poznań, 
Jana Umińskiego,7A,,61-517,Poznań, 
Jana Umińskiego,7,,61-517,Poznań, 
Ignacego Prądzyńskiego,49,,61-523,Poznań, 
Ignacego Prądzyńskiego,48,,61-523,Poznań, 
Jana Umińskiego,9F,,61-517,Poznań, 
Jana Umińskiego,9E,,61-517,Poznań, 
Jana Umińskiego,9D,,61-517,Poznań, 
Jana Umińskiego,9C,,61-517,Poznań, 
Jana Umińskiego,9B,,61-517,Poznań, 
Jana Umińskiego,9A,,61-517,Poznań, 
Antoniego Kosińskiego,25A,,61-521,Poznań, 
Antoniego Kosińskiego,26,,61-521,Poznań, 
Antoniego Kosińskiego,25,,61-521,Poznań, 
Fabryczna,6A,,61-524,Poznań, 
Fabryczna,6,,61-524,Poznań, 
Fabryczna,6B,,61-524,Poznań, 
Akacjowa,10,,62-070,Zakrzewo, 
Sadowa,30G,,60-185,Skórzewo, 
Pamiątkowa,36,,62-070,Gołuski, 
Pamiątkowa,34,,62-070,Gołuski, 
Pamiątkowa,32,,62-070,Gołuski, 
Wiejska,9B,,62-069,Dąbrowa, 
Wiejska,9A,,62-069,Dąbrowa, 
Zachodnia,19,,62-069,Dąbrowa, 
Zachodnia,17,,62-069,Dąbrowa, 
Zachodnia,15,,62-069,Dąbrowa, 
Zachodnia,13,,62-069,Dąbrowa, 
Zachodnia,11,,62-069,Dąbrowa, 
Zachodnia,9,,62-069,Dąbrowa, 
Zachodnia,7,,62-069,Dąbrowa, 
Zachodnia,5,,62-069,Dąbrowa, 
Zachodnia,3,,62-069,Dąbrowa, 
Zachodnia,1,,62-069,Dąbrowa, 
Juliusza Słowackiego,20,,62-069,Dąbrowa, 
Juliusza Słowackiego,18,,62-069,Dąbrowa, 
Juliusza Słowackiego,16,,62-069,Dąbrowa, 
Juliusza Słowackiego,14,,62-069,Dąbrowa, 
Juliusza Słowackiego,12,,62-069,Dąbrowa, 
Juliusza Słowackiego,10,,62-069,Dąbrowa, 
Juliusza Słowackiego,8,,62-069,Dąbrowa, 
Juliusza Słowackiego,6,,62-069,Dąbrowa, 
Juliusza Słowackiego,4,,62-069,Dąbrowa, 
Juliusza Słowackiego,2,,62-069,Dąbrowa, 
Juliusza Słowackiego,35,,62-069,Dąbrowa, 
Juliusza Słowackiego,33,,62-069,Dąbrowa, 
Juliusza Słowackiego,31,,62-069,Dąbrowa, 
Juliusza Słowackiego,29,,62-069,Dąbrowa, 
Juliusza Słowackiego,27,,62-069,Dąbrowa, 
Juliusza Słowackiego,25,,62-069,Dąbrowa, 
Juliusza Słowackiego,23,,62-069,Dąbrowa, 
Juliusza Słowackiego,21,,62-069,Dąbrowa, 
Juliusza Słowackiego,19,,62-069,Dąbrowa, 
Juliusza Słowackiego,17,,62-069,Dąbrowa, 
Juliusza Słowackiego,15,,62-069,Dąbrowa, 
Juliusza Słowackiego,13,,62-069,Dąbrowa, 
Juliusza Słowackiego,11,,62-069,Dąbrowa, 
Juliusza Słowackiego,9,,62-069,Dąbrowa, 
Juliusza Słowackiego,7,,62-069,Dąbrowa, 
Juliusza Słowackiego,5,,62-069,Dąbrowa, 
Juliusza Słowackiego,3,,62-069,Dąbrowa, 
Juliusza Słowackiego,1,,62-069,Dąbrowa, 
Dębowa,30B,,63-004,Tulce, 
Dębowa,30A,,63-004,Tulce, 
Dębowa,28B,,63-004,Tulce, 
Dębowa,28A,,63-004,Tulce, 
Dębowa,23B,,63-004,Tulce, 
Dębowa,23A,,63-004,Tulce, 
Wirowska,3E,,62-052,Komorniki, 
Wirowska,3C,,62-052,Komorniki, 
Wirowska,5J,,62-052,Komorniki, 
Wirowska,5H,,62-052,Komorniki, 
Wirowska,5G,,62-052,Komorniki, 
Wirowska,5F,,62-052,Komorniki, 
Wirowska,5E,,62-052,Komorniki, 
Wirowska,5D,,62-052,Komorniki, 
Wirowska,5C,,62-052,Komorniki, 
Wirowska,5B,,62-052,Komorniki, 
Wirowska,5A,,62-052,Komorniki, 
Chmielna,28,,62-002,Suchy Las, 
Szklarniowa,11,,62-020,Jasin, 
Poznańska,51A,,62-006,Kobylnica, 
Przylesie,18,,62-080,Lusowo, 
Przylesie,16,,62-080,Lusowo, 
Bliska,8,,62-080,Lusowo, 
Bliska,19,,62-080,Lusowo, 
Sekwojowa,3,,62-081,Chyby, 
Słodyńska,6j,,60-480,Poznań, 
Słodyńska,6h,,60-480,Poznań, 
Słodyńska,6g,,60-480,Poznań, 
Słodyńska,6f,,60-480,Poznań, 
Słodyńska,6e,,60-480,Poznań, 
Słodyńska,6d,,60-480,Poznań, 
Słodyńska,6c,,60-480,Poznań, 
Słodyńska,6b,,60-480,Poznań, 
Słodyńska,6a,,60-480,Poznań, 
Słodyńska,3a,,60-480,Poznań, 
Słodyńska,39a,,60-480,Poznań, 
Słodyńska,2h,,60-480,Poznań, 
Słodyńska,2g,,60-480,Poznań, 
Słodyńska,2f,,60-480,Poznań, 
Słodyńska,2e,,60-480,Poznań, 
Słodyńska,2d,,60-480,Poznań, 
Słodyńska,27a,,60-480,Poznań, 
Słodyńska,1,,60-480,Poznań, 
Spławie,41E,,61-312,Poznań, 
Spławie,41D,,61-312,Poznań, 
Spławie,38,,61-312,Poznań, 
Spławie,28,,61-312,Poznań, 
Spławie,28A,,61-312,Poznań, 
Spławie,27D,,61-312,Poznań, 
Spławie,17B,,61-312,Poznań, 
Spławie,12A,,61-312,Poznań, 
Starosądecka,1D,,61-335,Poznań, 
Starosądecka,1B,,61-335,Poznań, 
Starosądecka,1C,,61-335,Poznań, 
Starosądecka,1A,,61-335,Poznań, 
Ścinawska,11A,,60-178,Poznań, 
Ścinawska,13A,,60-178,Poznań, 
Ścinawska,19B,,60-178,Poznań, 
Ścinawska,49,,60-178,Poznań, 
Ścinawska,49A,,60-178,Poznań, 
Ścinawska,76A,,60-178,Poznań, 
Władysława Pniewskiego,2A,,60-692,Poznań, 
Władysława Pniewskiego,1A,,60-692,Poznań, 
Władysława Pniewskiego,7A,,60-692,Poznań, 
Władysława Pniewskiego,7,,60-692,Poznań, 
Władysława Pniewskiego,24A,,60-692,Poznań, 
Władysława Sikorskiego,10C,,61-535,Poznań, 
Władysława Sikorskiego,10B,,61-535,Poznań, 
Władysława Sikorskiego,10A,,61-535,Poznań, 
Miastkowska,89A,,60-184,Poznań, 
Złotowska,55B,,60-184,Poznań, 
Złotowska,63B,,60-184,Poznań, 
Złotowska,97B,,60-184,Poznań, 
Admiralska,8,,60-480,Poznań, 
Admiralska,66,,60-480,Poznań, 
Augusta Cieszkowskiego,4A,,60-462,Poznań, 
Augusta Cieszkowskiego,108,,60-462,Poznań, 
Augusta Cieszkowskiego,110,,60-462,Poznań, 
Augusta Cieszkowskiego,112,,60-462,Poznań, 
Barlinecka,3,,60-186,Poznań, 
Barlinecka,5,,60-186,Poznań, 
Barlinecka,3A,,60-186,Poznań, 
Barlinecka,5A,,60-186,Poznań, 
Armii Poznań,27,,62-030,Luboń, 
Armii Poznań,27,,62-030,Luboń, 
Franciszka Ratajczaka,8,,61-815,Poznań, 
Starowiejska,5/11,,61-664,Poznań, 
Głogowska,95,,60-264,Poznań, 
Bnińska,42A,,61-023,Poznań, 
Bnińska,34a,,61-023,Poznań, 
Bnińska,26B,,61-023,Poznań, 
Bnińska,26A,,61-023,Poznań, 
Nadolnik,8A,,61-012,Poznań, 
Nadolnik,8B,,61-012,Poznań, 
Nadolnik,8C,,61-012,Poznań, 
Nadolnik,8D,,61-012,Poznań, 
Nadolnik,8E,,61-012,Poznań, 
Nadolnik,8F,,61-012,Poznań, 
Nadolnik,8G,,61-012,Poznań, 
Pawia,16,,61-375,Poznań, 
Forteczna,17A,,60-909,Poznań, 
Pochyła,18A,,61-367,Poznań, 
Bystra,14,,61-366,Poznań, 
Wagrowska,12,,61-369,Poznań, 
Bystra,48,,61-366,Poznań, 
Wagrowska,12B,,61-369,Poznań, 
Wagrowska,12A,,61-369,Poznań, 
,38,,61-386,Poznań, 
Pochyła,3A,,61-367,Poznań, 
Stewnicka,12A,,61-314,Poznań, 
Osiedle Stare Żegrze,151A,,61-248,Poznań, 
Łosiowa,17A,,61-302,Poznań, 
Folwarczna,1A,,61-302,Poznań, 
Folwarczna,1,,61-302,Poznań, 
Rzeczańska,15,,61-249,Poznań, 
Piaśnicka,2A,,61-245,Poznań, 
Piaśnicka,2,,61-245,Poznań, 
Milczańska,48C,,61-248,Poznań, 
Milczańska,48D,,61-248,Poznań, 
Katowicka,89B,,61-131,Poznań, 
Milczańska,48B,,61-248,Poznań, 
Osiedle Rzeczypospolitej,20A,,61-397,Poznań, 
Księdza Zdzisława Bernata,10,,61-001,Poznań, 
Zagórze,17,,61-112,Poznań, 
Panny Marii,2,,61-108,Poznań, 
Świętego Wincentego,11,,61-003,Poznań, 
Kazimierza Wielkiego,16,,61-863,Poznań, 
Kazimierza Wielkiego,3,,61-863,Poznań, 
Łąkowa,1/2,,61-878,Poznań, 
Tylne Chwaliszewo,25A,,61-103,Poznań, 
Bolesława Krzywoustego,15A,,61-144,Poznań, 
Polanka,16,,61-131,Poznań, 
Garbary,104A,,61-757,Poznań, 
Wioślarska,70,,61-136,Poznań, 
Droga Dębińska,9,,61-555,Poznań, 
Chwaliszewo,61,,61-105,Poznań, 
Tylne Chwaliszewo,8,,61-103,Poznań, 
Szyperska,8A,,61-754,Poznań, 
Szyperska,8,,61-754,Poznań, 
Świętego Rocha,10B,,61-142,Poznań, 
Szyperska,8B,,61-754,Poznań, 
Rynek Śródecki,17A,,61-126,Poznań, 
Osiedle Piastowskie,77A,,61-159,Poznań, 
Osiedle Piastowskie,78A,,61-159,Poznań, 
Osiedle Piastowskie,76A,,61-159,Poznań, 
Świętego Rocha,16A,,61-142,Poznań, 
Nieszawska,15C,,61-021,Poznań, 
Mariacka,38,,61-012,Poznań, 
Nieszawska,15F,,61-021,Poznań, 
Nieszawska,15E,,61-021,Poznań, 
Inowrocławska,24A,,61-044,Poznań, 
Zaniemyska,11,,61-029,Poznań, 
Mariacka,17,,61-012,Poznań, 
Mińska,4A,,61-049,Poznań, 
Mariacka,13,,61-012,Poznań, 
Mińska,50A,,61-049,Poznań, 
Krańcowa,20,,61-037,Poznań, 
Blacharska,16,,61-006,Poznań, 
Radowita,1,,61-063,Poznań, 
Warszawska,149A,,61-047,Poznań, 
Zaniemyska,9,,61-029,Poznań, 
Stanisława Małachowskiego,17,,61-129,Poznań, 
Harcerska,3,,61-011,Poznań, 
Prząśniczki,4A,,61-070,Poznań, 
Nowogrodzka,40B,,61-048,Poznań, 
Goplańska,21A,,61-051,Poznań, 
Nowogrodzka,40A,,61-048,Poznań, 
Miłosławska,14A,,61-029,Poznań, 
Miłosławska,26,,61-029,Poznań, 
Miłosławska,12A,,61-029,Poznań, 
Lachowicka,14,,61-333,Poznań, 
Rozwadowska,32,,61-334,Poznań, 
Lachowicka,41,,61-333,Poznań, 
Rozwadowska,60A,,61-334,Poznań, 
Ćmielowska,5A,,61-334,Poznań, 
Skawińska,25A,,61-333,Poznań, 
Andrychowska,41A,,61-333,Poznań, 
Rozwadowska,24A,,61-334,Poznań, 
Ćmielowska,7A,,61-334,Poznań, 
Andrychowska,31A,,61-333,Poznań, 
Lachowicka,32B,,61-333,Poznań, 
