StreetName,buldingNr,apartmentNr,postalCode,city,district
Aleja Pracy,27e,,53-231,Wrocław, 
Aleja Pracy,27d,,53-231,Wrocław, 
Aleja Pracy,27f,,53-231,Wrocław, 
Domanowicka,6,,51-180,Wrocław, 
Domanowicka,8,,51-180,Wrocław, 
Domanowicka,10,,51-180,Wrocław, 
Domanowicka,12,,51-180,Wrocław, 
Domanowicka,22,,51-180,Wrocław, 
Domanowicka,24,,51-180,Wrocław, 
Domanowicka,26,,51-180,Wrocław, 
Domanowicka,28,,51-180,Wrocław, 
Robotnicza,46,,55-095,Długołęka, 
Robotnicza,46A,,55-095,Długołęka, 
Robotnicza,58,,55-095,Długołęka, 
Cisowa,39A,,55-093,Kiełczów, 
Cisowa,39B,,55-093,Kiełczów, 
Cisowa,39,,55-093,Kiełczów, 
Cisowa,39C,,55-093,Kiełczów, 
Cisowa,37A,,55-093,Kiełczów, 
Cisowa,37B,,55-093,Kiełczów, 
Cisowa,37,,55-093,Kiełczów, 
Cisowa,37C,,55-093,Kiełczów, 
Cisowa,35A,,55-093,Kiełczów, 
Cisowa,35B,,55-093,Kiełczów, 
Cisowa,35C,,55-093,Kiełczów, 
Cisowa,35,,55-093,Kiełczów, 
Brzozowa,36B,,55-095,Szczodre, 
Brzozowa,36A,,55-095,Szczodre, 
Bursztynowa,31/2,,55-095,Kamień, 
Bursztynowa,31/1,,55-095,Kamień, 
Lawendowa,4A,,55-093,Kiełczów, 
Lawendowa,4,,55-093,Kiełczów, 
Lawendowa,4C,,55-093,Kiełczów, 
Lawendowa,4B,,55-093,Kiełczów, 
Postępowa,6bf,,54-618,Wrocław, 
Postępowa,6be,,54-618,Wrocław, 
Postępowa,6bd,,54-618,Wrocław, 
Postępowa,6bc,,54-618,Wrocław, 
Postępowa,6bb,,54-618,Wrocław, 
Postępowa,6ba,,54-618,Wrocław, 
Mińska,41a,,54-610,Wrocław, 
Wilanowska,25,,51-206,Wrocław, 
Krakowska,180L,,52-015,Wrocław, 
Krakowska,29,,50-424,Wrocław, 
Robotnicza,3,,53-607,Wrocław, 
Mińska,38,,54-610,Wrocław, 
Zwycięska,9-23,,53-033,Wrocław, 
Zwycięska,9-23,,53-033,Wrocław, 
Zwycięska,9-23/6,,53-033,Wrocław, 
Zwycięska,9-23/7,,53-033,Wrocław, 
Zwycięska,9-23,,53-033,Wrocław, 
Zwycięska,9-23,,53-033,Wrocław, 
Zwycięska,9-23,,53-033,Wrocław, 
Fiołkowa,1,,52-200,Wysoka, 
Fiołkowa,3,,52-200,Wysoka, 
Fiołkowa,5,,52-200,Wysoka, 
Fiołkowa,5a,,52-200,Wysoka, 
Fiołkowa,7a,,52-200,Wysoka, 
Fiołkowa,7,,52-200,Wysoka, 
Fiołkowa,9,,52-200,Wysoka, 
Fiołkowa,9a,,52-200,Wysoka, 
Fiołkowa,13,,52-200,Wysoka, 
Fiołkowa,13a,,52-200,Wysoka, 
Fiołkowa,11,,52-200,Wysoka, 
Fiołkowa,11a,,52-200,Wysoka, 
Fiołkowa,15,,52-200,Wysoka, 
Fiołkowa,15a,,52-200,Wysoka, 
Boczna,2a,,55-040,Ślęza, 
Boczna,2b,,55-040,Ślęza, 
Wilczycka,1,,51-361,Wilczyce, 
Strzegomska,141,,54-428,Wrocław, 
Zygmunta Krasińskiego,30b,,50-450,Wrocław, 
Krakowska,53,,50-424,Wrocław, 
Stanisława Małachowskiego,9,,50-084,Wrocław, 
Jasna,1,,52-200,Wysoka, 
Jasna,1a,,52-200,Wysoka, 
Jasna,1b,,52-200,Wysoka, 
Jasna,1c,,52-200,Wysoka, 
Jasna,2,,52-200,Wysoka, 
Jasna,4,,52-200,Wysoka, 
Jasna,6,,52-200,Wysoka, 
Jasna,8,,52-200,Wysoka, 
Jasna,10,,52-200,Wysoka, 
Jasna,12,,52-200,Wysoka, 
Jasna,14,,52-200,Wysoka, 
Jasna,16,,52-200,Wysoka, 
Jasna,18,,52-200,Wysoka, 
Jasna,20,,52-200,Wysoka, 
Jasna,22,,52-200,Wysoka, 
Motylkowa,1,,52-200,Wysoka, 
Motylkowa,3,,52-200,Wysoka, 
Motylkowa,5,,52-200,Wysoka, 
Motylkowa,7,,52-200,Wysoka, 
Motylkowa,9,,52-200,Wysoka, 
Motylkowa,11,,52-200,Wysoka, 
Motylkowa,13,,52-200,Wysoka, 
Motylkowa,15,,52-200,Wysoka, 
Motylkowa,17,,52-200,Wysoka, 
Motylkowa,19,,52-200,Wysoka, 
Motylkowa,21,,52-200,Wysoka, 
Motylkowa,23,,52-200,Wysoka, 
Motylkowa,23a,,52-200,Wysoka, 
Motylkowa,25,,52-200,Wysoka, 
Motylkowa,25a,,52-200,Wysoka, 
Motylkowa,27,,52-200,Wysoka, 
Motylkowa,27a,,52-200,Wysoka, 
Motylkowa,29,,52-200,Wysoka, 
Motylkowa,29a,,52-200,Wysoka, 
Motylkowa,31,,52-200,Wysoka, 
Motylkowa,31a,,52-200,Wysoka, 
Motylkowa,33,,52-200,Wysoka, 
Motylkowa,33a,,52-200,Wysoka, 
Motylkowa,35,,52-200,Wysoka, 
Motylkowa,35a,,52-200,Wysoka, 
Motylkowa,37,,52-200,Wysoka, 
Jasna,13,,52-200,Wysoka, 
Jasna,13a,,52-200,Wysoka, 
Jasna,13b,,52-200,Wysoka, 
Jasna,17,,52-200,Wysoka, 
Jasna,19,,52-200,Wysoka, 
Jasna,21,,52-200,Wysoka, 
Trzmielowa,1,,52-200,Wysoka, 
Trzmielowa,1a,,52-200,Wysoka, 
Trzmielowa,1b,,52-200,Wysoka, 
Trzmielowa,1c,,52-200,Wysoka, 
Trzmielowa,1d,,52-200,Wysoka, 
Trzmielowa,3,,52-200,Wysoka, 
Jasna,24,,52-200,Wysoka, 
Jasna,26,,52-200,Wysoka, 
Jasna,28,,52-200,Wysoka, 
Jasna,30,,52-200,Wysoka, 
Jasna,32,,52-200,Wysoka, 
Jasna,34,,52-200,Wysoka, 
Jasna,36,,52-200,Wysoka, 
Jasna,38,,52-200,Wysoka, 
Jasna,40,,52-200,Wysoka, 
Jasna,42,,52-200,Wysoka, 
Jasna,44,,52-200,Wysoka, 
Jasna,46,,52-200,Wysoka, 
Miodowa,4,,52-200,Wysoka, 
Miodowa,2d,,52-200,Wysoka, 
Miodowa,2c,,52-200,Wysoka, 
Miodowa,2b,,52-200,Wysoka, 
Miodowa,2a,,52-200,Wysoka, 
Miodowa,2,,52-200,Wysoka, 
Bratnia,8,,52-200,Wysoka, 
Bratnia,8a,,52-200,Wysoka, 
Bratnia,8b,,52-200,Wysoka, 
Bratnia,8c,,52-200,Wysoka, 
Bratnia,9,,52-200,Wysoka, 
Bratnia,9a,,52-200,Wysoka, 
Bratnia,9b,,52-200,Wysoka, 
Bratnia,9c,,52-200,Wysoka, 
Bratnia,9d,,52-200,Wysoka, 
Bratnia,10,,52-200,Wysoka, 
Bratnia,10a,,52-200,Wysoka, 
Bratnia,10b,,52-200,Wysoka, 
Bratnia,10c,,52-200,Wysoka, 
Bratnia,10d,,52-200,Wysoka, 
Bratnia,11,,52-200,Wysoka, 
Bratnia,11a,,52-200,Wysoka, 
Bratnia,11b,,52-200,Wysoka, 
Bratnia,12,,52-200,Wysoka, 
Bratnia,13,,52-200,Wysoka, 
Bratnia,14,,52-200,Wysoka, 
Bratnia,15,,52-200,Wysoka, 
Bratnia,16,,52-200,Wysoka, 
Łagodna,2,,52-200,Wysoka, 
Łagodna,4,,52-200,Wysoka, 
Łagodna,6,,52-200,Wysoka, 
Łagodna,9,,52-200,Wysoka, 
Łagodna,11,,52-200,Wysoka, 
Łagodna,13,,52-200,Wysoka, 
Łagodna,15,,52-200,Wysoka, 
Łagodna,17,,52-200,Wysoka, 
Łagodna,19,,52-200,Wysoka, 
Łagodna,21,,52-200,Wysoka, 
Łagodna,23,,52-200,Wysoka, 
Łagodna,25,,52-200,Wysoka, 
Łagodna,27,,52-200,Wysoka, 
Kolorowa,1,,52-200,Wysoka, 
Kolorowa,3,,52-200,Wysoka, 
Kolorowa,5,,52-200,Wysoka, 
Kolorowa,7,,52-200,Wysoka, 
Kolorowa,9,,52-200,Wysoka, 
Kolorowa,11,,52-200,Wysoka, 
Kolorowa,13,,52-200,Wysoka, 
Kolorowa,15,,52-200,Wysoka, 
Kolorowa,10,,52-200,Wysoka, 
Kolorowa,12,,52-200,Wysoka, 
Kolorowa,14,,52-200,Wysoka, 
Kolorowa,16,,52-200,Wysoka, 
Kolorowa,18,,52-200,Wysoka, 
Kolorowa,20,,52-200,Wysoka, 
Kolorowa,22,,52-200,Wysoka, 
Kolorowa,24,,52-200,Wysoka, 
Kolorowa,24a,,52-200,Wysoka, 
Kolorowa,26,,52-200,Wysoka, 
Wspólna,18,,55-010,Radomierzyce, 
Radosna,6,,52-200,Wysoka, 
Sportowa,10,,55-011,Siechnice, 
Benedykta Polaka,14b,,50-379,Wrocław, 
Młodych Techników,61-63,,53-647,Wrocław, 
Młodych Techników,61-63,,53-647,Wrocław, 
Rogowska,153b,,54-440,Wrocław, 
Lawendowa,31,,55-093,Bielawa, 
Marszałka Józefa Piłsudskiego,74,,50-020,Wrocław, 
Księcia Józefa Poniatowskiego,10,,50-326,Wrocław, 
Jana Kilińskiego,22,,50-264,Wrocław, 
Jana Kilińskiego,24,,50-264,Wrocław, 
Ludwika Rydygiera,25a,,50-248,Wrocław, 
Ludwika Rydygiera,25b,,50-248,Wrocław, 
Krawiecka,6,,50-148,Wrocław, 
Zwycięska,45/3,,53-033,Wrocław, 
Biskupia,6,,50-148,Wrocław, 
Kiełczowska,58,,51-315,Wrocław, 
Ignacego Łukasiewicza,18,,50-371,Wrocław, 
Śliczna,66,,50-566,Wrocław, 
Drukarska,32,,53-312,Wrocław, 
Paprotna,7,,51-117,Wrocław, 
Świdnicka,8b,,50-067,Wrocław, 
Świdnicka,8c,,50-067,Wrocław, 
Księdza Piotra Wawrzyniaka,2,,53-020,Wrocław, 
Edwarda Dembowskiego,18/2a,,51-670,Wrocław, 
Zwycięska,14d,,53-033,Wrocław, 
Zwycięska,14d/1b,,53-033,Wrocław, 
Łódzka,24,,50-521,Wrocław, 
Zwycięska,45,,53-033,Wrocław, 
Mińska,54,,54-610,Wrocław, 
Bolesława Krzywoustego,250,,51-312,Wrocław, 
Radosna,19,,55-330,Lutynia, 
Radosna,17,,55-330,Lutynia, 
Radosna,15,,55-330,Lutynia, 
Radosna,13,,55-330,Lutynia, 
Radosna,11,,55-330,Lutynia, 
Radosna,9,,55-330,Lutynia, 
Radosna,26,,55-330,Lutynia, 
Radosna,24,,55-330,Lutynia, 
Radosna,22,,55-330,Lutynia, 
Radosna,20,,55-330,Lutynia, 
Radosna,18,,55-330,Lutynia, 
Radosna,16,,55-330,Lutynia, 
Radosna,14,,55-330,Lutynia, 
Radosna,12,,55-330,Lutynia, 
Aleja Wiśniowa,1,,53-137,Wrocław, 
Kołobrzeska,20a,,54-313,Wrocław, 
Borowska,104a,,50-552,Wrocław, 
Borowska,104a,,50-552,Wrocław, 
Rybacka,7,,53-656,Wrocław, 
Plac Solidarności,1/3/5,,53-661,Wrocław, 
Aleksandra Ostrowskiego,30a,,53-238,Wrocław, 
Maślicka,213cc,,54-104,Wrocław, 
Maślicka,213cb,,54-104,Wrocław, 
Maślicka,213ca,,54-104,Wrocław, 
Średzka,13/1b,,54-001,Wrocław, 
Michała Płońskiego,8,,54-002,Wrocław, 
Dolnobrzeska,42,,54-072,Wrocław, 
Dolnobrzeska,46h,,54-072,Wrocław, 
Kosmonautów,328,,54-042,Wrocław, 
Generała Władysława Sikorskiego,11,,53-659,Wrocław, 
Marszałka Józefa Piłsudskiego,74,,50-020,Wrocław, 
Boguszowska,38b,,54-046,Wrocław, 
Boguszowska,38b,,54-046,Wrocław, 
Aleja Armii Krajowej,8b/2,,50-541,Wrocław, 
Złotnicka,4h,,54-029,Wrocław, 
Kielecka,25,,54-029,Wrocław, 
Kielecka,27,,54-029,Wrocław, 
Trawowa,28,,54-614,Wrocław, 
Trawowa,30,,54-614,Wrocław, 
Łukowa,16,,54-034,Wrocław, 
Łukowa,16a,,54-034,Wrocław, 
Łukowa,18,,54-034,Wrocław, 
Łukowa,18a,,54-034,Wrocław, 
Łukowa,19d,,54-034,Wrocław, 
Łukowa,19e,,54-034,Wrocław, 
Łukowa,19f,,54-034,Wrocław, 
Łukowa,19g,,54-034,Wrocław, 
Księcia Witolda,64,,50-203,Wrocław, 
Księcia Witolda,64a,,50-203,Wrocław, 
Księcia Witolda,66,,50-203,Wrocław, 
Księcia Witolda,68,,50-203,Wrocław, 
Opatowicka,97,,52-028,Wrocław, 
Magnoliowa,47,,55-040,Bielany Wrocławskie, 
Magnoliowa,45,,55-040,Bielany Wrocławskie, 
Magnoliowa,43,,55-040,Bielany Wrocławskie, 
Magnoliowa,41,,55-040,Bielany Wrocławskie, 
Magnoliowa,39,,55-040,Bielany Wrocławskie, 
Magnoliowa,37,,55-040,Bielany Wrocławskie, 
Magnoliowa,35,,55-040,Bielany Wrocławskie, 
Magnoliowa,33,,55-040,Bielany Wrocławskie, 
Magnoliowa,31,,55-040,Bielany Wrocławskie, 
Magnoliowa,29,,55-040,Bielany Wrocławskie, 
Magnoliowa,27C,,55-040,Bielany Wrocławskie, 
Magnoliowa,27B,,55-040,Bielany Wrocławskie, 
Magnoliowa,27A,,55-040,Bielany Wrocławskie, 
Magnoliowa,27,,55-040,Bielany Wrocławskie, 
Magnoliowa,25,,55-040,Bielany Wrocławskie, 
Magnoliowa,23,,55-040,Bielany Wrocławskie, 
Magnoliowa,21,,55-040,Bielany Wrocławskie, 
Magnoliowa,19,,55-040,Bielany Wrocławskie, 
Magnoliowa,17,,55-040,Bielany Wrocławskie, 
Magnoliowa,12,,55-040,Bielany Wrocławskie, 
Magnoliowa,10,,55-040,Bielany Wrocławskie, 
Liliowa,54,,55-040,Bielany Wrocławskie, 
Liliowa,52,,55-040,Bielany Wrocławskie, 
Liliowa,50,,55-040,Bielany Wrocławskie, 
Liliowa,48,,55-040,Bielany Wrocławskie, 
Liliowa,46,,55-040,Bielany Wrocławskie, 
Liliowa,44,,55-040,Bielany Wrocławskie, 
Liliowa,42,,55-040,Bielany Wrocławskie, 
Liliowa,40,,55-040,Bielany Wrocławskie, 
Liliowa,38,,55-040,Bielany Wrocławskie, 
Liliowa,36,,55-040,Bielany Wrocławskie, 
Liliowa,34,,55-040,Bielany Wrocławskie, 
Liliowa,32,,55-040,Bielany Wrocławskie, 
Liliowa,30,,55-040,Bielany Wrocławskie, 
Liliowa,28,,55-040,Bielany Wrocławskie, 
Liliowa,26,,55-040,Bielany Wrocławskie, 
Liliowa,24,,55-040,Bielany Wrocławskie, 
Wojciecha Cybulskiego,30a,,50-205,Wrocław, 
Podwale,29a,,50-040,Wrocław, 
Odrzańska,20,,50-114,Wrocław, 
Stanisława Małachowskiego,15,,50-084,Wrocław, 
Stanisława Małachowskiego,13,,50-084,Wrocław, 
Stanisława Małachowskiego,15,,50-084,Wrocław, 
Biskupa Bernarda Bogedaina,5,,50-514,Wrocław, 
Szybowcowa,3b,,54-130,Wrocław, 
Borowska,138,,50-552,Wrocław, 
Borowska,138,,50-552,Wrocław, 
Księdza Czesława Klimasa,34,,50-515,Wrocław, 
Marszałka Józefa Piłsudskiego,66,,50-020,Wrocław, 
Henryka Pobożnego,23,,50-241,Wrocław, 
Wieczysta,113c,,50-550,Wrocław, 
Tęczowa,57,,53-601,Wrocław, 
Oławska,2,,50-123,Wrocław, 
Oławska,3,,50-123,Wrocław, 
Oławska,1,,50-123,Wrocław, 
Przejście Garncarskie,2,,50-107,Wrocław, 
Świdnicka,4a,,50-067,Wrocław, 
Świdnicka,4,,50-067,Wrocław, 
Wrocławska,193,,55-002,Kamieniec Wrocławski, 
Kwiatowa,36,,55-093,Piecowice, 
Kwiatowa,36A,,55-093,Piecowice, 
Kwiatowa,36C,,55-093,Piecowice, 
Kwiatowa,36B,,55-093,Piecowice, 
Kwiatowa,34C,,55-093,Piecowice, 
Kwiatowa,34B,,55-093,Piecowice, 
Kwiatowa,34A,,55-093,Piecowice, 
Kwiatowa,34,,55-093,Piecowice, 
Kwiatowa,24,,55-093,Piecowice, 
Kwiatowa,18,,55-093,Piecowice, 
Kwiatowa,16,,55-093,Piecowice, 
Kwiatowa,6,,55-093,Piecowice, 
Wąska,5,,50-249,Wrocław, 
Kłodzka,21,,50-536,Wrocław, 
Kłodzka,19,,50-536,Wrocław, 
Granitowa,4,,55-080,Smolec, 
Aleja Piastów,12A,,52-424,, 
Kazimierska,15,,51-657,Wrocław, 
Malinowa,2,,55-002,Kamieniec Wrocławski, 
Stefana Żeromskiego,11,,50-321,Wrocław, 
Kiełczowska,51c,,51-315,Wrocław, 
Grabiszyńska,241e,,53-234,Wrocław, 
Zagony,29,,54-614,Wrocław, 
Krynicka,12,,50-555,Wrocław, 
Stawowa,85,,55-002,Dobrzykowice, 
Jurija Gagarina,4,,54-620,Wrocław, 
Wichrowa,8,,53-027,Wrocław, 
Wichrowa,10,,53-027,Wrocław, 
Wichrowa,12,,53-027,Wrocław, 
Wichrowa,14,,53-027,Wrocław, 
Wichrowa,16,,53-027,Wrocław, 
Wichrowa,18,,53-027,Wrocław, 
Wichrowa,20,,53-027,Wrocław, 
Wichrowa,22,,53-027,Wrocław, 
Wichrowa,24,,53-027,Wrocław, 
Wichrowa,26,,53-027,Wrocław, 
Wichrowa,28,,53-027,Wrocław, 
Wichrowa,30,,53-027,Wrocław, 
Wichrowa,32,,53-027,Wrocław, 
Antoniego Słonimskiego,14,,50-304,Wrocław, 
Antoniego Słonimskiego,16,,50-304,Wrocław, 
Antoniego Słonimskiego,18,,50-304,Wrocław, 
Antoniego Słonimskiego,24,,50-304,Wrocław, 
Antoniego Słonimskiego,20,,50-304,Wrocław, 
Antoniego Słonimskiego,22,,50-304,Wrocław, 
Antoniego Słonimskiego,26,,50-304,Wrocław, 
Antoniego Słonimskiego,28,,50-304,Wrocław, 
Zakładowa,22,,50-231,Wrocław, 
Zakładowa,24,,50-231,Wrocław, 
Zakładowa,26,,50-231,Wrocław, 
Zakładowa,28,,50-231,Wrocław, 
Rychtalska,24,,50-304,Wrocław, 
Białkowska,21,,54-079,Wrocław, 
Białkowska,23,,54-079,Wrocław, 
Białkowska,25,,54-079,Wrocław, 
Białkowska,27,,54-079,Wrocław, 
Białkowska,31,,54-079,Wrocław, 
Białkowska,29,,54-079,Wrocław, 
Białkowska,35,,54-079,Wrocław, 
Białkowska,33,,54-079,Wrocław, 
Białkowska,39,,54-079,Wrocław, 
Białkowska,37,,54-079,Wrocław, 
Białkowska,51,,54-079,Wrocław, 
Białkowska,53,,54-079,Wrocław, 
Białkowska,55,,54-079,Wrocław, 
Białkowska,59,,54-079,Wrocław, 
Białkowska,57,,54-079,Wrocław, 
Białkowska,45,,54-079,Wrocław, 
Białkowska,47,,54-079,Wrocław, 
Białkowska,49,,54-079,Wrocław, 
Białkowska,41,,54-079,Wrocław, 
Białkowska,43,,54-079,Wrocław, 
Kluczborska,16,,50-323,Wrocław, 
Jodłowa,8a,,55-095,Domaszczyn, 
Jodłowa,8,,55-095,Domaszczyn, 
Jodłowa,6a,,55-095,Domaszczyn, 
Jodłowa,6,,55-095,Domaszczyn, 
Jodłowa,4a,,55-095,Domaszczyn, 
Jodłowa,4,,55-095,Domaszczyn, 
Jodłowa,2a,,55-095,Domaszczyn, 
Jodłowa,2,,55-095,Domaszczyn, 
Gajowa,19a,,55-095,Długołęka, 
Gajowa,19,,55-095,Długołęka, 
Pejzażowa,52,,54-007,Wrocław, 
Pejzażowa,50,,54-007,Wrocław, 
Pejzażowa,48,,54-007,Wrocław, 
Pejzażowa,46,,54-007,Wrocław, 
Pejzażowa,44,,54-007,Wrocław, 
Pejzażowa,42,,54-007,Wrocław, 
Pejzażowa,40,,54-007,Wrocław, 
Pejzażowa,38,,54-007,Wrocław, 
Pejzażowa,36,,54-007,Wrocław, 
Pejzażowa,34,,54-007,Wrocław, 
Chrząstawska,25,,51-522,Wrocław, 
Chrząstawska,27,,51-522,Wrocław, 
Chrząstawska,29,,51-522,Wrocław, 
Chrząstawska,31,,51-522,Wrocław, 
Chrząstawska,23,,51-522,Wrocław, 
Chrząstawska,21,,51-522,Wrocław, 
Chrząstawska,19,,51-522,Wrocław, 
Chrząstawska,17,,51-522,Wrocław, 
Stabłowicka,147,,54-066,Wrocław, 
Gliniana,44,,50-525,Wrocław, 
Gajowa,21,,50-519,Wrocław, 
Łowiecka,30e,,55-095,Długołęka, 
Łowiecka,30d,,55-095,Długołęka, 
Łowiecka,30c,,55-095,Długołęka, 
Łowiecka,30b,,55-095,Długołęka, 
Łowiecka,30a,,55-095,Długołęka, 
Łowiecka,30,,55-095,Długołęka, 
Pawła Włodkowica,27,,50-072,Wrocław, 
Mariana Smoluchowskiego,48,,50-372,Wrocław, 
Strzegomska,206,,54-432,Wrocław, 
Mińska,41a,,54-610,Wrocław, 
Kminkowa,28,,51-180,Wrocław, 
Waniliowa,34,,51-180,Wrocław, 
Rodzynkowa,5,,54-054,Wrocław, 
Daktylowa,5,,54-054,Wrocław, 
Daktylowa,3,,54-054,Wrocław, 
Pawia,20,,52-235,Wrocław, 
Zwycięska,14cc/a,,53-033,Wrocław, 
Plac Powstańców Śląskich,7,,53-329,Wrocław, 
Marszałka Józefa Piłsudskiego,67,,50-019,Wrocław, 
Główna,146b,,54-061,Wrocław, 
Nowowiejska,33,,50-315,Wrocław, 
bulwar Ikara,15,,54-130,Wrocław, 
Aleja Armii Krajowej,8b,,50-541,Wrocław, 
Prudnicka,11,,50-503,Wrocław, 
Prudnicka,9,,50-503,Wrocław, 
Marcelego Nenckiego,127,,52-223,Wrocław, 
Marcelego Nenckiego,127b,,52-223,Wrocław, 
Bartłomieja Strachowskiego,7a,,52-210,Wrocław, 
Maślicka,218,,54-104,Wrocław, 
Generała Stefana Grota-Roweckiego,168,,52-214,, 
Jarosława Iwaszkiewicza,7d,,52-211,Wrocław, 
Rynek,6,,50-106,Wrocław, 
Świętej Rity,38,,52-116,Iwiny, 
Buforowa,124a,,52-116,Iwiny, 
Buforowa,124b,,52-116,Iwiny, 
Buforowa,124c,,52-116,Iwiny, 
Buforowa,124d,,52-116,Iwiny, 
Buforowa,126,,52-116,Iwiny, 
Buforowa,126a,,52-116,Iwiny, 
Świętego Jacka,183a,,52-116,Iwiny, 
Świętego Jacka,183,,52-116,Iwiny, 
Świętego Jacka,181a,,52-116,Iwiny, 
Świętego Jacka,181,,52-116,Iwiny, 
Świętego Jacka,179a,,52-116,Iwiny, 
Świętego Jacka,179,,52-116,Iwiny, 
Świętego Jacka,177a,,52-116,Iwiny, 
Świętego Jacka,177,,52-116,Iwiny, 
Świętego Jacka,175a,,52-116,Iwiny, 
Świętego Jacka,175,,52-116,Iwiny, 
Świętego Jacka,173a,,52-116,Iwiny, 
Świętego Jacka,173,,52-116,Iwiny, 
Świętego Jacka,171a,,52-116,Iwiny, 
Świętego Jacka,171,,52-116,Iwiny, 
Świętego Jacka,169a,,52-116,Iwiny, 
Świętego Jacka,169,,52-116,Iwiny, 
Świętego Jacka,167a,,52-116,Iwiny, 
Świętego Jacka,167,,52-116,Iwiny, 
Świętego Jacka,93,,52-116,Iwiny, 
Świętego Jacka,91a,,52-116,Iwiny, 
Świętego Jacka,93a,,52-116,Iwiny, 
Świętego Jacka,95,,52-116,Iwiny, 
Świętego Jacka,95a,,52-116,Iwiny, 
Świętego Jacka,97,,52-116,Iwiny, 
Świętego Jacka,97a,,52-116,Iwiny, 
Świętego Jacka,99,,52-116,Iwiny, 
Świętego Jacka,99a,,52-116,Iwiny, 
Świętego Jacka,101,,52-116,Iwiny, 
Świętego Jacka,101a,,52-116,Iwiny, 
Świętego Jacka,103,,52-116,Iwiny, 
Świętego Jacka,103a,,52-116,Iwiny, 
Świętego Jacka,105,,52-116,Iwiny, 
Świętego Jacka,105a,,52-116,Iwiny, 
Świętego Jacka,107,,52-116,Iwiny, 
Świętego Jacka,107a,,52-116,Iwiny, 
Świętego Jacka,109,,52-116,Iwiny, 
Świętego Jacka,109a,,52-116,Iwiny, 
Świętego Jacka,111,,52-116,Iwiny, 
Świętego Jacka,111a,,52-116,Iwiny, 
Świętego Jacka,113,,52-116,Iwiny, 
Świętego Jacka,113a,,52-116,Iwiny, 
Świętego Jacka,115,,52-116,Iwiny, 
Świętego Jacka,115a,,52-116,Iwiny, 
Świętego Jacka,117,,52-116,Iwiny, 
Świętego Jacka,117a,,52-116,Iwiny, 
Świętego Jacka,119,,52-116,Iwiny, 
Świętego Jacka,119a,,52-116,Iwiny, 
Świętego Jacka,123a,,52-116,Iwiny, 
Świętego Jacka,123,,52-116,Iwiny, 
Świętego Jacka,121a,,52-116,Iwiny, 
Świętego Jacka,121,,52-116,Iwiny, 
Świętego Jacka,127,,52-116,Iwiny, 
Świętego Jacka,127a,,52-116,Iwiny, 
Świętego Jacka,125,,52-116,Iwiny, 
Świętego Jacka,125a,,52-116,Iwiny, 
Świętego Jacka,131,,52-116,Iwiny, 
Świętego Jacka,131a,,52-116,Iwiny, 
Świętego Jacka,129,,52-116,Iwiny, 
Świętego Jacka,129a,,52-116,Iwiny, 
Świętego Jacka,135,,52-116,Iwiny, 
Świętego Jacka,135a,,52-116,Iwiny, 
Świętego Jacka,133,,52-116,Iwiny, 
Świętego Jacka,133a,,52-116,Iwiny, 
Świętego Jacka,139,,52-116,Iwiny, 
Świętego Jacka,139a,,52-116,Iwiny, 
Świętego Jacka,137,,52-116,Iwiny, 
Świętego Jacka,137a,,52-116,Iwiny, 
Świętego Jacka,143,,52-116,Iwiny, 
Świętego Jacka,143a,,52-116,Iwiny, 
Świętego Jacka,141,,52-116,Iwiny, 
Świętego Jacka,141a,,52-116,Iwiny, 
Świętego Jacka,145a,,52-116,Iwiny, 
Świętego Jacka,145,,52-116,Iwiny, 
Świętego Jacka,147a,,52-116,Iwiny, 
Świętego Jacka,147,,52-116,Iwiny, 
Świętego Jacka,149a,,52-116,Iwiny, 
Świętego Jacka,149,,52-116,Iwiny, 
Świętego Jacka,151a,,52-116,Iwiny, 
Świętego Jacka,151,,52-116,Iwiny, 
Świętego Jacka,153a,,52-116,Iwiny, 
Świętego Jacka,153,,52-116,Iwiny, 
Świętego Jacka,155a,,52-116,Iwiny, 
Świętego Jacka,155,,52-116,Iwiny, 
Świętego Jacka,157a,,52-116,Iwiny, 
Świętego Jacka,157,,52-116,Iwiny, 
Świętego Jacka,159a,,52-116,Iwiny, 
Świętego Jacka,159,,52-116,Iwiny, 
Świętego Jacka,161a,,52-116,Iwiny, 
Świętego Jacka,161,,52-116,Iwiny, 
Świętego Jacka,163a,,52-116,Iwiny, 
Świętego Jacka,163,,52-116,Iwiny, 
Świętego Jacka,165a,,52-116,Iwiny, 
Świętego Jacka,165,,52-116,Iwiny, 
Komandorska,66,,53-343,Wrocław, 
Lotnicza,12,,54-155,Wrocław, 
Lotnicza,12,,54-155,Wrocław, 
bulwar Ikara,17/1c,,54-130,Wrocław, 
Sieradzka,7,,50-568,Wrocław, 
Vasco da Gamy,18,,51-505,Wrocław, 
Chałupnicza,65,,51-503,Wrocław, 
Chałupnicza,1,,51-503,Wrocław, 
Ameriga Vespucciego,2,,51-505,Wrocław, 
Ferdynanda Magellana,31,,51-503,Wrocław, 
Gnieźnieńska,4,,53-633,Wrocław, 
Rogowska,117g,,54-440,Wrocław, 
Borowikowa,8,,54-072,Wrocław, 
Chrząstawska,15,,51-522,Wrocław, 
Chrząstawska,13,,51-522,Wrocław, 
Chrząstawska,11,,51-522,Wrocław, 
Chrząstawska,9,,51-522,Wrocław, 
Chrząstawska,1,,51-522,Wrocław, 
