StreetName,buldingNr,apartmentNr,postalCode,city,district
3 Maja,34A,,05-800,Pruszków, 
3 Maja,151B,,05-800,Pruszków, 
Zbożowa,1C,,05-800,Pruszków, 
Zbożowa,1D,,05-800,Pruszków, 
Edmunda Krzywdy-Rzewuskiego,27,,05-800,Pruszków, 
Bagnista,11A,,05-800,Pruszków, 
Ciepła,37,,05-800,Pruszków, 
Promyka,72A,,05-800,Pruszków, 
Radosna,12B,,05-800,Pruszków, 
Radosna,2C,,05-800,Pruszków, 
Promyka,67A,,05-800,Pruszków, 
Porzeczkowa,17,,05-800,Pruszków, 
Żytnia,85,,05-800,Pruszków, 
Edmunda Krzywdy-Rzewuskiego,27A,,05-800,Pruszków, 
Platynowa,11,,05-800,Pruszków, 
Agrestowa,10,,05-800,Pruszków, 
Podmokła,2,,05-800,Pruszków, 
Otwocka,4,,05-800,Pruszków, 
Winogronowa,8,,05-800,Pruszków, 
Bagnista,26A,,05-800,Pruszków, 
Radosna,2F,,05-800,Pruszków, 
Porzeczkowa,16,,05-800,Pruszków, 
Szkolna,1,,05-800,Pruszków, 
Wiśniowa,47,,05-800,Pruszków, 
Winogronowa,10,,05-800,Pruszków, 
Zbożowa,2A,,05-800,Pruszków, 
Aleje Jerozolimskie,457A,,05-800,Pruszków, 
Aleje Jerozolimskie,457,,05-800,Pruszków, 
Mariańska,8A,,05-800,Pruszków, 
Szarotki,4,,05-800,Pruszków, 
Błękitna,35,,05-800,Pruszków, 
Natolińska,4,,05-800,Pruszków, 
Mariańska,3,,05-800,Pruszków, 
Wiejska,4,,05-800,Pruszków, 
Aleje Jerozolimskie,411,,05-800,Pruszków, 
Sasanki,2,,05-800,Pruszków, 
Biała,7A,,05-800,Pruszków, 
Aleje Jerozolimskie,451,,05-800,Pruszków, 
Aleje Jerozolimskie,437,,05-800,Pruszków, 
Sosnowa,14,,05-800,Pruszków, 
Dolna,41,,05-800,Pruszków, 
Aleje Jerozolimskie,440,,05-800,Pruszków, 
Bończy,6,,05-800,Pruszków, 
Miejska,42,,05-800,Pruszków, 
Bursowa,10,,05-800,Pruszków, 
Piękna,2,,05-800,Pruszków, 
Miejska,40,,05-800,Pruszków, 
Miejska,26,,05-800,Pruszków, 
Leszczynowa,11A,,05-800,Pruszków, 
Rymarska,18A,,05-800,Pruszków, 
Gościnna,8D,,05-800,Pruszków, 
Sucha,21A,,05-800,Pruszków, 
Okopowa,3B,,05-800,Pruszków, 
Dolna,38,,05-800,Pruszków, 
Adama Asnyka,10,,05-800,Pruszków, 
Sadowa,48A,,05-800,Pruszków, 
Sucha,21B,,05-800,Pruszków, 
Błękitna,27,,05-800,Pruszków, 
Aleje Jerozolimskie,433,,05-800,Pruszków, 
Główna,9,,05-800,Pruszków, 
Zimna,19A,,05-800,Pruszków, 
Hortensji,26A,,05-800,Pruszków, 
Długa,24I,,05-800,Pruszków, 
Długa,24H,,05-800,Pruszków, 
Długa,24G,,05-800,Pruszków, 
Długa,24F,,05-800,Pruszków, 
Długa,24E,,05-800,Pruszków, 
Długa,24D,,05-800,Pruszków, 
Długa,24C,,05-800,Pruszków, 
Długa,24B,,05-800,Pruszków, 
Długa,24A,,05-800,Pruszków, 
Długa,24,,05-800,Pruszków, 
Miodowa,79,,05-800,Pruszków, 
Miodowa,77,,05-800,Pruszków, 
Miodowa,75,,05-800,Pruszków, 
Miodowa,73,,05-800,Pruszków, 
Miodowa,71,,05-800,Pruszków, 
Miodowa,69,,05-800,Pruszków, 
Jana Brzechwy,3,,05-800,Pruszków, 
Franciszka Brzezińskiego,6B,,05-800,Pruszków, 
Adama Mickiewicza,80A,,05-800,Pruszków, 
Kolejowa,39B,,05-800,Pruszków, 
Widok,31B,,05-800,Pruszków, 
Widok,31A,,05-800,Pruszków, 
Widok,31,,05-800,Pruszków, 
Franciszka Brzezińskiego,6A,,05-800,Pruszków, 
Jarzynowa,10A,,05-800,Pruszków, 
Stanisława Wyspiańskiego,7,,05-800,Pruszków, 
Stanisława Wyspiańskiego,5,,05-800,Pruszków, 
Miernicza,26,,05-800,Pruszków, 
Kolejowa,6A,,05-800,Pruszków, 
Zimna,23A,,05-800,Pruszków, 
Zdziarska,43A,,05-800,Pruszków, 
Zdziarska,43B,,05-800,Pruszków, 
Zdziarska,43,,05-800,Pruszków, 
Konstantego Ildefonsa Gałczyńskiego,42,,05-800,Pruszków, 
Konstantego Ildefonsa Gałczyńskiego,18,,05-800,Pruszków, 
Hortensji,24,,05-800,Pruszków, 
Widok,33A,,05-800,Pruszków, 
Widok,33,,05-800,Pruszków, 
Karola Kurpińskiego,9,,05-800,Pruszków, 
Zbigniewa,7B,,05-800,Pruszków, 
Zbigniewa,7A,,05-800,Pruszków, 
Rusałki,5,,05-800,Pruszków, 
Przedszkolna,10A,,05-800,Pruszków, 
Konotopska,1,,05-800,Pruszków, 
Kolejowa,19D,,05-800,Pruszków, 
Kolejowa,17,,05-800,Pruszków, 
Hortensji,20A,,05-800,Pruszków, 
Kolejowa,19C,,05-800,Pruszków, 
Janusza Korczaka,21,,05-800,Pruszków, 
Hortensji,52,,05-800,Pruszków, 
Kolejowa,17D,,05-800,Pruszków, 
Leszczynowa,15,,05-800,Pruszków, 
Hortensji,50,,05-800,Pruszków, 
Kolejowa,35A,,05-800,Pruszków, 
Hortensji,19,,05-800,Pruszków, 
Franciszka Brzezińskiego,38,,05-800,Pruszków, 
Kolejowa,19E,,05-800,Pruszków, 
Zbigniewa Herberta,13,,05-800,Pruszków, 
Grunwaldzka,65,,05-800,Pruszków, 
Kolejowa,17B,,05-800,Pruszków, 
Studzienna,5A,,05-800,Pruszków, 
Kolejowa,17A,,05-800,Pruszków, 
Adama Mickiewicza,36,,05-800,Pruszków, 
Miernicza,39A,,05-800,Pruszków, 
Kolejowa,17E,,05-800,Pruszków, 
Kolejowa,35B,,05-800,Pruszków, 
Kolejowa,6,,05-800,Pruszków, 
Hortensji,52A,,05-800,Pruszków, 
Hortensji,50A,,05-800,Pruszków, 
Zbigniewa Herberta,13A,,05-800,Pruszków, 
Juliana Tuwima,11A,,05-800,Pruszków, 
Kolejowa,17C,,05-800,Pruszków, 
Górna,20,,05-800,Pruszków, 
Władysława Broniewskiego,28D,,05-800,Pruszków, 
Grunwaldzka,35A,,05-800,Pruszków, 
Jarzynowa,5A,,05-800,Pruszków, 
Janusza Korczaka,9,,05-800,Pruszków, 
Świtezianki,39,,05-800,Pruszków, 
Miodowa,53,,05-800,Pruszków, 
Miodowa,49A,,05-800,Pruszków, 
Miodowa,49,,05-800,Pruszków, 
Jana Długosza,14,,05-800,Pruszków, 
Jana Długosza,8,,05-800,Pruszków, 
Jana Długosza,7,,05-800,Pruszków, 
Jana Długosza,4,,05-800,Pruszków, 
Jana Długosza,17,,05-800,Pruszków, 
Kwiatów Polskich,1,,05-800,Pruszków, 
Kwiatów Polskich,1A,,05-800,Pruszków, 
Bąki,11,,05-800,Pruszków, 
Bąki,19A,,05-800,Pruszków, 
Bąki,3,,05-800,Pruszków, 
Żbikowska,55A,,05-800,Pruszków, 
Franciszka Brzezińskiego,91,,05-800,Pruszków, 
,56b,,05-074,, 
,56b,,05-074,, 
Marszałka Józefa Piłsudskiego,176,,05-091,, 
Baśniowa,26,,05-840,Domaniew, 
Kota Filemona,9,,05-840,Domaniew, 
Kota Filemona,7,,05-840,Domaniew, 
Małego Księcia,8,,05-840,Domaniew, 
Muminków,3,,05-840,Domaniew, 
Baśniowa,44,,05-840,Domaniew, 
Warsa i Sawy,11D,,05-840,Domaniew, 
Warsa i Sawy,11E,,05-840,Domaniew, 
Warsa i Sawy,11B,,05-840,Domaniew, 
Warsa i Sawy,11C,,05-840,Domaniew, 
Warsa i Sawy,13E,,05-840,Domaniew, 
Warsa i Sawy,13D,,05-840,Domaniew, 
Warsa i Sawy,13C,,05-840,Domaniew, 
Warsa i Sawy,13B,,05-840,Domaniew, 
Warsa i Sawy,13,,05-840,Domaniew, 
Warsa i Sawy,13A,,05-840,Domaniew, 
Warsa i Sawy,11A,,05-840,Domaniew, 
Warsa i Sawy,11,,05-840,Domaniew, 
Baśniowa,30,,05-840,Domaniew, 
Baśniowa,24,,05-840,Domaniew, 
Baśniowa,133,,05-840,Domaniewek, 
Baśniowa,165A,,05-840,Domaniewek, 
Baśniowa,165,,05-840,Domaniewek, 
Stumilowego Lasu,5,,05-840,Domaniewek, 
Wincentego Witosa,9K,,05-820,Piastów, 
Wincentego Witosa,9J,,05-820,Piastów, 
Wincentego Witosa,9I,,05-820,Piastów, 
Wincentego Witosa,9H,,05-820,Piastów, 
Wincentego Witosa,9G,,05-820,Piastów, 
Wincentego Witosa,9F,,05-820,Piastów, 
Wincentego Witosa,9E,,05-820,Piastów, 
Wincentego Witosa,9D,,05-820,Piastów, 
Wincentego Witosa,9C,,05-820,Piastów, 
Wincentego Witosa,9B,,05-820,Piastów, 
Wincentego Witosa,9A,,05-820,Piastów, 
Wincentego Witosa,9,,05-820,Piastów, 
Aleje Jerozolimskie,278,,05-816,Reguły, 
Zygmunta Kosewskiego,31A,,05-820,Piastów, 
Zygmunta Kosewskiego,31,,05-820,Piastów, 
Warszawska,3,,05-820,Piastów, 
Dworcowa,48C,,05-820,Piastów, 
Warszawska,1,,05-820,Piastów, 
Warszawska,16,,05-820,Piastów, 
Aleja Krakowska,4,,05-820,Piastów, 
Jana Styki,19A,,05-820,Piastów, 
Hugona Kołłątaja,14,,05-820,Piastów, 
Dworcowa,39F,,05-820,Piastów, 
Cypriana Godebskiego,20,,05-820,Piastów, 
Księdza Jerzego Popiełuszki,5A,,05-820,Piastów, 
Mikołaja Kopernika,9,,05-820,Piastów, 
Stefana Żeromskiego,6A,,05-820,Piastów, 
Stefana Żeromskiego,44D,,05-820,Piastów, 
Henryka Wieniawskiego,15,,05-820,Piastów, 
Piotra Wysockiego,15,,05-820,Piastów, 
Józefa Sułkowskiego,26,,05-820,Piastów, 
Michała Kleofasa Ogińskiego,20A,,05-820,Piastów, 
Pamiętna,16,,02-972,Warszawa, 
Domaniewska,24,,02-672,Warszawa, 
Mariana Zdziechowskiego,4,,02-659,Warszawa, 
Wielicka,34,,02-657,Warszawa, 
Samochodowa,11,,02-652,Warszawa, 
Samochodowa,7,,02-652,Warszawa, 
Mariana Zdziechowskiego,3,,02-659,Warszawa, 
Aleja generała Władysława Sikorskiego,7,,02-758,Warszawa, 
Nowy Świat,72,,00-330,Warszawa, 
Nowy Świat,72,,00-330,Warszawa, 
Nowy Świat,72,,00-330,Warszawa, 
Pszczelińska,99F,,05-840,Brwinów, 
Grodziska,40A,,05-840,Brwinów, 
Otrębuska,49A,,05-840,Brwinów, 
Polna,1A,,05-840,Brwinów, 
Kubusia Puchatka,10,,05-840,Brwinów, 
Obwodnica,32,,05-840,Brwinów, 
Obwodnica,28,,05-840,Brwinów, 
Grodziska,40C,,05-840,Brwinów, 
Brzozowa,5,,05-840,Brwinów, 
Grodziska,40F,,05-840,Brwinów, 
Kępińska,3,,05-840,Brwinów, 
Przeskok,5,,05-840,Brwinów, 
Obwodnica,4,,05-840,Brwinów, 
Obwodnica,30,,05-840,Brwinów, 
Stanisława Lilpopa,38,,05-840,Brwinów, 
Obwodnica,1,,05-840,Brwinów, 
Daleka,5,,05-840,Brwinów, 
Sportowa,33,,05-840,Brwinów, 
Poprzeczna,20A,,05-840,Brwinów, 
Myśliwska,2A,,05-840,Brwinów, 
Grodziska,40B,,05-840,Brwinów, 
Brzozowa,5A,,05-840,Brwinów, 
Grodziska,40E,,05-840,Brwinów, 
Ogrodowa,13,,05-840,Brwinów, 
Żwirowa,17C,,05-840,Brwinów, 
Osiedlowa,16A,,05-840,Brwinów, 
Przeskok,3,,05-840,Brwinów, 
Thomasa Woodrowa Wilsona,44A,,05-840,Brwinów, 
Stanisława Lilpopa,37B,,05-840,Brwinów, 
Piastowa,3,,05-840,Brwinów, 
Sportowa,32B,,05-840,Brwinów, 
Rawska,5,,05-840,Brwinów, 
Leśna,22A,,05-840,Brwinów, 
Piotrkowska,2,,05-840,Brwinów, 
Skierniewicka,8,,05-840,Brwinów, 
Grodziska,40G,,05-840,Brwinów, 
Pszczelińska,99K,,05-840,Brwinów, 
Grodziska,40D,,05-840,Brwinów, 
Kubusia Puchatka,8,,05-840,Brwinów, 
Kępińska,9,,05-840,Brwinów, 
Przeskok,7,,05-840,Brwinów, 
Przeskok,1,,05-840,Brwinów, 
Stanisława Lilpopa,40A,,05-840,Brwinów, 
Stanisława Lilpopa,14A,,05-840,Brwinów, 
Kępińska,83C,,05-840,Brwinów, 
Otrębuska,46,,05-840,Brwinów, 
Radomska,15,,05-840,Brwinów, 
Słoneczna,28,,05-840,Brwinów, 
Radomska,5,,05-840,Brwinów, 
Myśliwska,8,,05-840,Brwinów, 
Pszczelińska,99G,,05-840,Brwinów, 
Pszczelińska,48C,,05-840,Brwinów, 
Daleka,3,,05-840,Brwinów, 
Stanisława Lilpopa,6B,,05-840,Brwinów, 
Obwodnica,34,,05-840,Brwinów, 
Dębowa,4,,05-840,Brwinów, 
Sportowa,33C,,05-840,Brwinów, 
Stanisława Lilpopa,15A,,05-840,Brwinów, 
Myśliwska,8A,,05-840,Brwinów, 
Wigusin,24H,,05-840,Brwinów, 
Wigusin,24G,,05-840,Brwinów, 
Wigusin,24F,,05-840,Brwinów, 
Wigusin,24E,,05-840,Brwinów, 
Wigusin,24D,,05-840,Brwinów, 
Wigusin,24B,,05-840,Brwinów, 
Fryderyka Chopina,46,,05-840,Brwinów, 
Płocka,4B,,05-840,Brwinów, 
Płocka,4C,,05-840,Brwinów, 
Kampinoska,22,,05-840,Brwinów, 
Czubińska,3A,,05-840,Brwinów, 
Augustowska,5,,05-840,Brwinów, 
Wigusin,14A,,05-840,Brwinów, 
Błońska,18B,,05-840,Brwinów, 
Błońska,18A,,05-840,Brwinów, 
Marszałka Józefa Piłsudskiego,48,,05-840,Brwinów, 
Miodowa,25,,05-840,Brwinów, 
Owsiana,35,,05-840,Brwinów, 
Helenowska,29,,05-840,Brwinów, 
Akacjowa,1G,,05-840,Brwinów, 
Akacjowa,1H,,05-840,Brwinów, 
Helenowska,27,,05-840,Brwinów, 
Akacjowa,27,,05-840,Brwinów, 
Polna,5,,05-840,Brwinów, 
Zielona,13B,,05-840,Brwinów, 
Pruszkowska,3,,05-840,Brwinów, 
Wspólna,7,,05-840,Brwinów, 
Wspólna,5,,05-840,Brwinów, 
Powstańców Warszawy,37,,05-840,Brwinów, 
Pruszkowska,53,,05-840,Brwinów, 
Zielona,11A,,05-840,Brwinów, 
Akacjowa,32,,05-840,Brwinów, 
Pruszkowska,51,,05-840,Brwinów, 
Pszczelińska,73A,,05-840,Brwinów, 
Bratnia,33,,05-840,Brwinów, 
Zielona,13A,,05-840,Brwinów, 
Zielona,13,,05-840,Brwinów, 
Wiosenna,39,,05-840,Brwinów, 
Akacjowa,25,,05-840,Brwinów, 
Miodowa,14D,,05-840,Brwinów, 
Zielona,11,,05-840,Brwinów, 
Gardenii,25,,05-840,Brwinów, 
Gardenii,27,,05-840,Brwinów, 
Gardenii,17,,05-840,Brwinów, 
Gardenii,23,,05-840,Brwinów, 
Gardenii,21,,05-840,Brwinów, 
Gardenii,19,,05-840,Brwinów, 
Pszczelińska,63A,,05-840,Brwinów, 
Zielona,32,,05-840,Brwinów, 
Miodowa,14C,,05-840,Brwinów, 
Gardenii,24,,05-840,Brwinów, 
Miodowa,16A,,05-840,Brwinów, 
Miodowa,14A,,05-840,Brwinów, 
Jagiellońska,7,,05-840,Brwinów, 
Miodowa,14B,,05-840,Brwinów, 
Wynalazek,3F,,02-677,Warszawa, 
Smyczkowa,11B,,02-678,Warszawa, 
Górczewska,228 E,,01-460,, 
Górczewska,228,,01-460,, 
Biedronki,46,,02-946,Warszawa, 
Czerwonych Beretów,10,,00-910,, 
Okopowa,59,,01-043,Warszawa, 
Jaworowska,15A,,00-766,Warszawa, 
Piaseczyńska,54,,00-765,Warszawa, 
Jaworowska,35,,00-766,Warszawa, 
Jaworowska,31,,00-766,Warszawa, 
Jaworowska,29,,00-766,Warszawa, 
Pruszkowska,52,,05-090,Raszyn, 
Księdza Juliana Chrościckiego,4,,02-421,Warszawa, 
Żelazna,54,,00-852,Warszawa, 
Szkolna,9,,05-090,Raszyn, 
Lotnicza,30A,,05-090,Raszyn, 
Chabrowa,4,,05-430,Dąbrówka, 
Chabrowa,2,,05-430,Dąbrówka, 
Puławska,34,,02-512,Warszawa, 
Puławska,36,,02-512,Warszawa, 
Aleja Krakowska,29A,,05-090,Raszyn, 
Jana Kochanowskiego,21,,05-091,Ząbki, 
Włodarzewska,81,1-61,02-393,Warszawa, 
Włodarzewska,81A,1-10,02-393,Warszawa, 
Włodarzewska,81D,1-41,02-393,Warszawa, 
Włodarzewska,81C,104-138,02-393,Warszawa, 
Włodarzewska,81C,76-103,02-393,Warszawa, 
Włodarzewska,81C,48-75,02-393,Warszawa, 
Włodarzewska,81B,1-8,02-393,Warszawa, 
Włodarzewska,81C,20-47,02-393,Warszawa, 
Włodarzewska,81C,1-19,02-393,Warszawa, 
Leśna,61,,02-840,Warszawa, 
Kurantów,12,,05-825,Książenice, 
Kurantów,10,,05-825,Książenice, 
Pod Gajem,12A,,05-825,Książenice, 
Pod Gajem,10A,,05-825,Książenice, 
Pod Gajem,8A,,05-825,Książenice, 
Pod Gajem,6A,,05-825,Książenice, 
Pod Gajem,4A,,05-825,Książenice, 
Słonecznej Polany,18A,,05-825,Książenice, 
Cichociemnych,49A,,05-825,Książenice, 
Sopranowa,14A,,05-825,Książenice, 
Sopranowa,6,,05-825,Książenice, 
Cichociemnych,4A,,05-825,Książenice, 
Sopranowa,23A,,05-825,Książenice, 
Muzyczna,6A,,05-825,Książenice, 
Muzyczna,3,,05-825,Książenice, 
Muzyczna,1A,,05-825,Książenice, 
Muzyczna,1,,05-825,Książenice, 
Wiolinowa,16,,05-825,Książenice, 
Koncertowa,83,,05-825,Książenice, 
Cichociemnych,6,,05-825,Książenice, 
Muzyczna,16,,05-825,Książenice, 
Sopranowa,55,,05-825,Książenice, 
Eustachego Marylskiego,142,,05-825,Książenice, 
Sopranowa,22A,,05-825,Książenice, 
Batuty,5,,05-825,Książenice, 
Batuty,7,,05-825,Książenice, 
Batuty,3A,,05-825,Książenice, 
Koncertowa,79,,05-825,Książenice, 
Koncertowa,23,,05-825,Książenice, 
Koncertowa,21,,05-825,Książenice, 
Koncertowa,17,,05-825,Książenice, 
Koncertowa,18,,05-825,Książenice, 
Koncertowa,25,,05-825,Książenice, 
Eustachego Marylskiego,154,,05-825,Książenice, 
Eustachego Marylskiego,136,,05-825,Książenice, 
Eustachego Marylskiego,138A,,05-825,Książenice, 
Eustachego Marylskiego,146,,05-825,Książenice, 
,1A,,96-515,, 
Władysława Reymonta,33,,05-082,Latchorzew, 
Generała Władysława Sikorskiego,24,,05-091,Ząbki, 
Wincentego Kadłubka,26,,02-496,Warszawa, 
,22A,,05-870,, 
Kwiatowa,3A,,05-870,Błonie-Wieś, 
Faszczycka,27E,,05-870,Błonie, 
Strażacka,10A,,05-870,Bieniewice, 
Błońska,96,,05-870,Bieniewice, 
Łąki,1M,,05-870,Żukówka, 
,2S,,05-870,, 
,28,,05-870,, 
,100,,05-870,, 
,49,,05-870,, 
,13J,,05-870,, 
Błońska,123B,,05-870,Bieniewice, 
Ananasowa,33,,00-711,Warszawa, 
Bluszczańska,50,,00-712,Warszawa, 
Bartycka,61,,00-716,Warszawa, 
Bartycka,24B,,00-716,Warszawa, 
"Grupy AK ""Północ""",4,,00-713,Warszawa, 
Bluszczańska,76,,00-712,Warszawa, 
Puławska,41,,05-500,Piaseczno, 
Książkowa,10/4U,,03-134,Warszawa, 
Augusta Cieszkowskiego,2,,01-636,Warszawa, 
Kolejowa,7,,05-091,Ząbki, 
Konstantego Ildefonsa Gałczyńskiego,1,,05-091,Ząbki, 
Zakopiańska,28B,,05-091,Ząbki, 
Ignacego Krasickiego,62,,05-500,Nowa Iwiczna, 
Ignacego Krasickiego,64,,05-500,Nowa Iwiczna, 
Borówki,42,,05-500,Mysiadło, 
Zimowa,25C,,05-500,Nowa Iwiczna, 
Graniczna,33b,,05-500,Nowa Iwiczna, 
Słoneczna,21D,,05-860,Święcice, 
Spacerowa,18,,05-500,Nowa Iwiczna, 
Edwarda Habicha,24,,02-495,Warszawa, 
Gołaszewska,17B,,05-850,Gołaszew, 
Szafirowa,6,,05-860,Płochocin, 
Szafirowa,11,,05-860,Płochocin, 
Polna,5,,05-500,Mysiadło, 
Kijowska,20,,03-743,Warszawa, 
Kryształowa,1,,05-850,Duchnice, 
Żytnia,84,,05-850,Duchnice, 
Żytnia,78,,05-850,Duchnice, 
Ceramiczna,21A,,05-850,Duchnice, 
Jerzego Waldorffa,23,,01-494,Warszawa, 
Łopuszańska,36,,02-220,Warszawa, 
Krakowskie Przedmieście,11,,00-068,Warszawa, 
Ignacego Krasickiego,79A,,05-500,Nowa Iwiczna, 
Ignacego Krasickiego,79A,,05-500,Nowa Iwiczna, 
Mińska,65,,03-828,Warszawa, 
Grodziska,40,,05-840,Brwinów, 
Grodziska,9,,05-840,Brwinów, 
Świerkowa,1D,,05-850,Bronisze, 
Stokrotki,18,,05-500,Nowa Iwiczna, 
Przecławska,11,,03-879,Warszawa, 
Kolorowa,5a,,05-816,Michałowice, 
Jesionowa,38,,05-816,Michałowice, 
Posag 7 Panien,20,,02-495,Warszawa, 
Jagodowa,4,,05-080,Hornówek, 
Nowy Świat,49,,00-042,Warszawa, 
Poznańska,67/69,,05-850,Jawczyce, 
Piotra Wysockiego,34,,05-091,Ząbki, 
Bluszczańska,67,,00-712,Warszawa, 
Dzieci Warszawy,24,,02-495,Warszawa, 
Dzieci Warszawy,28,,02-495,Warszawa, 
Wiertnicza,103,,02-952,Warszawa, 
Sokratesa,9 / U1,,01-909,Warszawa, 
Sokratesa,9,,01-909,Warszawa, 
Jana Nagórskiego,1,,03-982,Warszawa, 
Śnieżna,5,,05-077,Warszawa, 
Perłowa,14,,05-077,Warszawa, 
Perłowa,16,,05-077,Warszawa, 
Perłowa,18,,05-077,Warszawa, 
Perłowa,20,,05-077,Warszawa, 
Perłowa,22,,05-077,Warszawa, 
Perłowa,12,,05-077,Warszawa, 
Jeździecka,18B,,05-077,Warszawa, 
Ptasia,6E,,05-077,Warszawa, 
Ptasia,6D,,05-077,Warszawa, 
Ptasia,6C,,05-077,Warszawa, 
Jesionowa,19K,,05-077,Warszawa, 
Jesionowa,19S,,05-077,Warszawa, 
Śnieżna,1B,,05-077,Warszawa, 
Śnieżna,1A,,05-077,Warszawa, 
Śnieżna,1,,05-077,Warszawa, 
Śnieżna,2B,,05-077,Warszawa, 
Śnieżna,2A,,05-077,Warszawa, 
Złotej Jesieni,1,,05-077,Warszawa, 
Babiego Lata,6,,05-077,Warszawa, 
Mazowiecka,59H,,05-077,Warszawa, 
Mazowiecka,59G,,05-077,Warszawa, 
Mazowiecka,59F,,05-077,Warszawa, 
Mazowiecka,59E,,05-077,Warszawa, 
Mazowiecka,59D,,05-077,Warszawa, 
Mazowiecka,59C,,05-077,Warszawa, 
Mazowiecka,59B,,05-077,Warszawa, 
Mazowiecka,59A,,05-077,Warszawa, 
Cieplarniana,1A,,05-077,Warszawa, 
Marmurowa,5,,05-077,Warszawa, 
Złotej Jesieni,18,,05-077,Warszawa, 
Babiego Lata,6C,,05-077,Warszawa, 
Babiego Lata,6B,,05-077,Warszawa, 
Babiego Lata,6A,,05-077,Warszawa, 
Złotej Jesieni,3C,,05-077,Warszawa, 
Złotej Jesieni,3B,,05-077,Warszawa, 
Złotej Jesieni,3A,,05-077,Warszawa, 
Złotej Jesieni,3,,05-077,Warszawa, 
Cieplarniana,1B,,05-077,Warszawa, 
Cieplarniana,1D,,05-077,Warszawa, 
Cieplarniana,1C,,05-077,Warszawa, 
Jesionowa,21,,05-077,Warszawa, 
Jesionowa,23,,05-077,Warszawa, 
Jesionowa,21B,,05-077,Warszawa, 
Jesionowa,21A,,05-077,Warszawa, 
Szkolna,5,,05-077,Warszawa, 
Szkolna,7,,05-077,Warszawa, 
Fiołków,6,,05-077,Warszawa, 
Fiołków,4,,05-077,Warszawa, 
Fiołków,2,,05-077,Warszawa, 
Gościniec,160,,05-077,Warszawa, 
Poezji,24,,05-077,Warszawa, 
Konwaliowa,2,,05-077,Warszawa, 
Krokusów,20,,05-077,Warszawa, 
Dąbrowy,6,,05-077,Warszawa, 
Mazowiecka,103,,05-077,Warszawa, 
Korzeniowa,12,,05-077,Warszawa, 
Kolonijna,5,,03-565,Warszawa, 
Aleja Wilanowska,83,,02-765,Warszawa, 
Jubilerska,1/3,,04-190,Warszawa, 
Nowogrodzka,62C,,02-002,Warszawa, 
Puławska,246/29,,02-684,Warszawa, 
Krochmalna,3,,00-864,Warszawa, 
Krośniewicka,3,,03-601,Warszawa, 
Wiedeńska,100,,02-962,Warszawa, 
Wiejska,16,,00-490,Warszawa, 
Sarabandy,112,,02-868,Warszawa, 
Baletowa,68,,02-867,Warszawa, 
Melchiora Wańkowicza,6,,02-796,Warszawa, 
Melchiora Wańkowicza,4,,02-796,Warszawa, 
Garncarska,34,,04-886,Warszawa, 
Legionów,2,,05-200,Wołomin, 
Legionów,2,,05-200,Wołomin, 
Warszawska,29,,05-200,Wołomin, 
Puławska,354/356,,02-845,Warszawa, 
Śródziemnomorska,17,,02-758,Warszawa, 
Wędrowców,4,,02-830,Warszawa, 
Puławska,362,,02-845,Warszawa, 
"Batalionu ""Zośka""",18,,05-800,Pruszków, 
Nowolipie,13/15,,00-150,Warszawa, 
Nowolipie,13/15,,00-150,Warszawa, 
Nowolipie,9/11,,00-150,Warszawa, 
Nowolipie,9/11,,00-150,Warszawa, 
Nowolipie,9/11,,00-150,Warszawa, 
Xawerego Dunikowskiego,9,,02-784,Warszawa, 
Nowy Świat,69,,00-046,Warszawa, 
Fryderyka Chopina,16A,,05-800,Pruszków, 
Puławska,27,,05-500,Piaseczno, 
Janusza Kusocińskiego,4,,05-500,Piaseczno, 
Saperów,1C,,05-500,Piaseczno, 
Błońska,64B,,05-870,Bieniewice, 
Karmelicka,19,,00-168,Warszawa, 
Piotra Wysockiego,3,,05-820,Piastów, 
Słowicza,1,,05-500,Mysiadło, 
Strażacka,50,,04-462,Warszawa, 
Juliusza Słowackiego,19A,,01-592,Warszawa, 
Rakietników,35,,02-495,Warszawa, 
Bohaterów Warszawy,41,,02-495,Warszawa, 
Bohaterów Warszawy,26,,02-495,Warszawa, 
"Batalionu AK ""Bałtyk""",9,,00-713,Warszawa, 
Olszowa,34,,05-825,Książenice, 
Radzymińska,308,,03-694,Warszawa, 
Aleja Marszałka Józefa Piłsudskiego,85,,05-270,Marki, 
Aleja Marszałka Józefa Piłsudskiego,47,,05-270,Marki, 
Żwirowa,63,,05-090,Puchały, 
Czereśniowa,23,,05-230,Kobyłka, 
Czereśniowa,17,,05-230,Kobyłka, 
Czereśniowa,15,,05-230,Kobyłka, 
Porzeczkowa,12,,05-230,Kobyłka, 
Porzeczkowa,14,,05-230,Kobyłka, 
Porzeczkowa,16,,05-230,Kobyłka, 
Porzeczkowa,18,,05-230,Kobyłka, 
Porzeczkowa,20,,05-230,Kobyłka, 
Porzeczkowa,22,,05-230,Kobyłka, 
Porzeczkowa,24,,05-230,Kobyłka, 
Porzeczkowa,26,,05-230,Kobyłka, 
Porzeczkowa,28,,05-230,Kobyłka, 
Porzeczkowa,30,,05-230,Kobyłka, 
Porzeczkowa,32,,05-230,Kobyłka, 
Porzeczkowa,34,,05-230,Kobyłka, 
Porzeczkowa,36,,05-230,Kobyłka, 
Porzeczkowa,38,,05-230,Kobyłka, 
Porzeczkowa,40,,05-230,Kobyłka, 
